Facility ID,Location ID,Facility Name,Branch Street,Branch City,Branch ZIP,State,Website,Company Domain,Indoor Court Status,Qualification Status,Is Multi Location,Location Count,Source URLs
AZ-0044,AZ-0044-A,JCC Association of North America,,Scottsdale,,AZ,https://jcca.org/,jcca.org,Indoor,Confirmed Indoor,No,1,https://jcca.org/ | https://jcca.org/about-us/all-jcc-camps/ | https://jcca.org/about-us/mission-statement/ | https://jcca.org/about-us/history/ | https://jcca.org/about-us/statement-of-principles/ | https://jcca.org/about-us/jcc-association-inclusion-statement/ | https://jcca.org/about-us/policies/
AZ-0045,AZ-0045-A,JCC Tucson,,,,AZ,https://tucsonjcc.org/,tucsonjcc.org,Indoor,Confirmed Indoor,No,1,https://tucsonjcc.org/ | https://tucsonjcc.org/jcc-facility-hours/ | https://tucsonjcc.org/programs-events/ | https://tucsonjcc.org/programs-events/personal-training-fitness-coaching/ | https://tucsonjcc.org/programs-events/healthy-aging/ | https://tucsonjcc.org/programs-events/fitness-workouts/ | https://tucsonjcc.org/programs-events/youth-sports/
AZ-0046,AZ-0046-A,JLG Architects,,Tucson,,AZ,https://jlgarchitects.com/,jlgarchitects.com,Indoor,Confirmed Indoor,No,1,https://jlgarchitects.com/ | https://jlgarchitects.com/about/ | https://jlgarchitects.com/contact/
AZ-0047,AZ-0047-A,KRMC,2101 Office 3269 Stockton Hill Rd.,Kingman,86409,AZ,https://www.azkrmc.com/,azkrmc.com,Indoor,Confirmed Indoor,No,1,https://www.azkrmc.com/ | https://www.azkrmc.com/contact-us | https://www.azkrmc.com/about-krmc | https://www.azkrmc.com/patients-visitors/patient-resources-and-amenities/medical-records-krmc | https://www.azkrmc.com/services | https://www.azkrmc.com/patients-visitors/krmc-pricing-financial-services/financial-assistance-program | https://www.azkrmc.com/about-krmc/khi-board-directors
AZ-0048,AZ-0048-A,Livewire Volleyball,,Phoenix,,AZ,https://www.livewirevolleyball.com/,livewirevolleyball.com,Indoor,Confirmed Indoor,No,1,https://www.livewirevolleyball.com/ | https://www.livewirevolleyball.com/lwfacility | https://www.livewirevolleyball.com/aboutus | https://www.livewirevolleyball.com/contactlw | https://www.livewirevolleyball.com/training
AZ-0049,AZ-0049-A,Maracana Indoor Sports Arena,,Tucson,,AZ,https://www.tucsonsoccer.com/,tucsonsoccer.com,Indoor,Confirmed Indoor,No,1,https://www.tucsonsoccer.com/ | https://www.tucsonsoccer.com/resources | https://www.tucsonsoccer.com/meet-lilkickers-team | https://www.tucsonsoccer.com/contact-us | https://www.tucsonsoccer.com/leagues | https://www.tucsonsoccer.com/youth-classes | https://www.tucsonsoccer.com/build-a-party
AZ-0050,AZ-0050-A,Marana High School,13370 N. Lon Adams Road,Marana,85653,AZ,https://maranahigh.maranausd.org/,maranahigh.maranausd.org,Indoor,Confirmed Indoor,No,1,https://maranahigh.maranausd.org/ | https://maranahigh.maranausd.org/about | https://maranahigh.maranausd.org/about/welcome | https://maranahigh.maranausd.org/about/school-profile | https://maranahigh.maranausd.org/about/boundaries | https://maranahigh.maranausd.org/about/state-letter-grade | https://maranahigh.maranausd.org/about/a-plus-school-of-excellence-clone
AZ-0051,AZ-0051-A,Midwestern University,,Glendale,,AZ,https://www.midwestern.edu/,midwestern.edu,Indoor,Confirmed Indoor,No,1,https://www.midwestern.edu/ | https://www.midwestern.edu/academics/degrees-programs | https://www.midwestern.edu/research/office-research-sponsored-programs | https://www.midwestern.edu/about | https://www.midwestern.edu/about/contact-us | https://www.midwestern.edu/about/governance | https://www.midwestern.edu/about/inauguration-joshua-baker
AZ-0052,AZ-0052-A,Mohave Soccer Camps,,Bullhead City,,AZ,https://www.mohavesoccercamps.com/,mohavesoccercamps.com,Indoor,Confirmed Indoor,No,1,https://www.mohavesoccercamps.com/ | https://www.mohavesoccercamps.com/coaching_staff.cfm | https://www.mohavesoccercamps.com/facilities.cfm | https://www.mohavesoccercamps.com/contact-us.cfm
AZ-0053,AZ-0053-A,Mosaic Quarter,,Tucson,,AZ,https://mosaicquarter.com/,mosaicquarter.com,Indoor,Confirmed Indoor,No,1,https://mosaicquarter.com/ | https://mosaicquarter.com/about/ | https://mosaicquarter.com/contact/
AZ-0054,AZ-0054-A,Padel Pals,4945 S 71st St,Mesa,85212,AZ,https://padel-pals.com/,padel-pals.com,Indoor,Confirmed Indoor,No,1,https://padel-pals.com/ | https://padel-pals.com/membership | https://padel-pals.com/corporate-events | https://padel-pals.com/padel | https://padel-pals.com/contact
AZ-0055,AZ-0055-A,Padeland,1 W Chandler Blvd,Chandler,85225,AZ,https://book.padelandaz.com/,padelandaz.com,Indoor,Confirmed Indoor,Yes,2,https://book.padelandaz.com/
AZ-0055,AZ-0055-B,Padeland,403 5202863531 1 W Chandler Blvd,Chandler,85225,AZ,https://book.padelandaz.com/,padelandaz.com,Indoor,Confirmed Indoor,Yes,2,https://book.padelandaz.com/
AZ-0056,AZ-0056-A,PadelAZ,555 E 18th St,Tucson,85701,AZ,https://www.padelaz.com/,padelaz.com,Indoor,Confirmed Indoor,No,1,https://www.padelaz.com/
AZ-0057,AZ-0057-A,Paladin Soccer Club,,Mesa,,AZ,https://paladinsoccerclub.org/,paladinsports.org,Indoor,Confirmed Indoor,No,1,https://paladinsoccerclub.org/ | https://paladinsoccerclub.org/about/ | https://paladinsoccerclub.org/about/coaches/ | https://paladinsoccerclub.org/about/development-pathway/ | https://paladinsoccerclub.org/about/fees/ | https://paladinsoccerclub.org/about/parent-handbook/ | https://paladinsoccerclub.org/programs/
AZ-0058,AZ-0058-A,Peak Volleyball Academy,,Prescott Valley,,AZ,https://azpeakvolleyball.sportngin.com/,azpeakvolleyball.sportngin.com,Indoor,Confirmed Indoor,No,1,https://azpeakvolleyball.sportngin.com/ | https://azpeakvolleyball.sportngin.com/about
AZ-0059,AZ-0059-A,Phoenix Country Club Home Page,,Phoenix,,AZ,https://www.phoenixcountryclub.com/,phoenixcountryclub.com,Indoor,Confirmed Indoor,No,1,https://www.phoenixcountryclub.com/ | https://www.phoenixcountryclub.com/about | https://www.phoenixcountryclub.com/membership | https://www.phoenixcountryclub.com/about/employment-opportunities
AZ-0060,AZ-0060-A,Phoenix Tennis Center,6330 N 21 Ave,Phoenix,85015,AZ,https://phxtenniscenter.com/,phxtenniscenter.com,Indoor,Confirmed Indoor,Yes,2,https://phxtenniscenter.com/ | https://phxtenniscenter.com/courts | https://phxtenniscenter.com/facilities | https://phxtenniscenter.com/programs | https://phxtenniscenter.com/programs/groups | https://phxtenniscenter.com/programs/leagues
AZ-0060,AZ-0060-B,Phoenix Tennis Center,6330 N 21st Ave,Phoenix,85015,AZ,https://phxtenniscenter.com/,phxtenniscenter.com,Indoor,Confirmed Indoor,Yes,2,https://phxtenniscenter.com/ | https://phxtenniscenter.com/courts | https://phxtenniscenter.com/facilities | https://phxtenniscenter.com/programs | https://phxtenniscenter.com/programs/groups | https://phxtenniscenter.com/programs/leagues
AZ-0061,AZ-0061-A,Phoenix With Kids,9299 W Olive Ave,Peoria,85345,AZ,https://arizonawithkids.net/,arizonawithkids.net,Indoor,Confirmed Indoor,Yes,7,https://arizonawithkids.net/ | https://arizonawithkids.net/places/party-rentals/ | https://arizonawithkids.net/city/flagstaff/
AZ-0061,AZ-0061-B,Phoenix With Kids,27026 N 156th St,Scottsdale,85262,AZ,https://arizonawithkids.net/,arizonawithkids.net,Indoor,Confirmed Indoor,Yes,7,https://arizonawithkids.net/ | https://arizonawithkids.net/places/party-rentals/ | https://arizonawithkids.net/city/flagstaff/
AZ-0061,AZ-0061-C,Phoenix With Kids,36610 355th Ave,Wickenburg,85390,AZ,https://arizonawithkids.net/,arizonawithkids.net,Indoor,Confirmed Indoor,Yes,7,https://arizonawithkids.net/ | https://arizonawithkids.net/places/party-rentals/ | https://arizonawithkids.net/city/flagstaff/
